path,row,index,season,category,type
2481_2_2023_S_1_3,2481,2,S,1,3
10779_1_2023_I_0_2,10779,1,I,0,2
10590_1_2023_I_0_3,10590,1,I,0,3
33166_0_2024_V_4_1,33166,0,V,4,1
19746_0_2024_V_0_2,19746,0,V,0,2
20643_1_2024_V_0_1,20643,1,V,0,1
29621_1_2024_V_0_1,29621,1,V,0,1
28732_0_2021_V_4_1,28732,0,V,4,1
2881_0_2024_V_0_2,2881,0,V,0,2
3923_1_2024_W_0_1,3923,1,W,0,1
2326_2_2023_I_0_2,2326,2,I,0,2
849_0_2023_I_1_1,849,0,I,1,1
16570_1_2024_W_1_2,16570,1,W,1,2
7426_1_2024_V_0_1,7426,1,V,0,1
11323_1_2024_V_0_3,11323,1,V,0,3
3122_1_2024_V_4_1,3122,1,V,4,1
3298_1_2024_V_0_3,3298,1,V,0,3
10519_0_2024_V_0_2,10519,0,V,0,2
10103_1_2024_V_2_1,10103,1,V,2,1
3016_2_2024_V_0_1,3016,2,V,0,1
27162_1_2024_V_4_1,27162,1,V,4,1
7487_1_2023_I_0_3,7487,1,I,0,3
2283_0_2024_V_4_1,2283,0,V,4,1
19848_1_2024_V_0_1,19848,1,V,0,1
10132_2_2024_V_2_3,10132,2,V,2,3
7539_2_2024_V_0_1,7539,2,V,0,1
4461_1_2024_V_0_2,4461,1,V,0,2
10892_2_2024_V_1_3,10892,2,V,1,3
9131_1_2024_V_0_3,9131,1,V,0,3
27080_1_2023_I_0_3,27080,1,I,0,3
4738_0_2023_I_0_2,4738,0,I,0,2
29726_1_2024_V_0_1,29726,1,V,0,1
5600_2_2023_I_0_2,5600,2,I,0,2
21642_1_2024_V_0_3,21642,1,V,0,3
30993_2_2024_V_0_1,30993,2,V,0,1
3998_1_2023_I_0_1,3998,1,I,0,1
4750_2_2024_V_0_1,4750,2,V,0,1
32203_2_2024_V_0_2,32203,2,V,0,2
9013_1_2024_V_0_3,9013,1,V,0,3
410_0_2024_V_0_2,410,0,V,0,2
20700_0_2024_V_0_3,20700,0,V,0,3
26791_1_2024_W_0_1,26791,1,W,0,1
16406_0_2023_V_4_1,16406,0,V,4,1
2675_0_2024_V_1_3,2675,0,V,1,3
34161_0_2024_V_0_3,34161,0,V,0,3
8619_1_2023_I_0_3,8619,1,I,0,3
10218_0_2024_V_0_1,10218,0,V,0,1
7832_0_2023_I_4_1,7832,0,I,4,1
9758_2_2023_V_1_1,9758,2,V,1,1
6232_0_2021_V_1_1,6232,0,V,1,1
3000_0_2024_V_4_1,3000,0,V,4,1
5779_2_2023_I_0_2,5779,2,I,0,2
8001_1_2024_V_1_1,8001,1,V,1,1
28015_2_2024_V_0_3,28015,2,V,0,3
6133_0_2023_I_0_1,6133,0,I,0,1
9435_2_2024_V_0_3,9435,2,V,0,3
5463_0_2024_V_0_1,5463,0,V,0,1
9602_2_2023_I_0_2,9602,2,I,0,2
19926_2_2024_V_0_3,19926,2,V,0,3
882_0_2024_W_1_2,882,0,W,1,2
1970_1_2024_V_1_1,1970,1,V,1,1
8788_2_2024_V_0_2,8788,2,V,0,2
3735_1_2024_V_0_2,3735,1,V,0,2
9987_0_2023_I_2_1,9987,0,I,2,1
11126_1_2024_V_0_2,11126,1,V,0,2
2269_1_2023_V_0_3,2269,1,V,0,3
6592_2_2024_V_0_3,6592,2,V,0,3
9846_0_2024_W_0_1,9846,0,W,0,1
28705_0_2024_V_0_1,28705,0,V,0,1
5680_2_2024_W_0_1,5680,2,W,0,1
5738_0_2023_I_0_1,5738,0,I,0,1
10914_1_2024_V_0_3,10914,1,V,0,3
20296_0_2023_I_0_1,20296,0,I,0,1
10342_0_2024_V_4_1,10342,0,V,4,1
33938_2_2023_I_1_3,33938,2,I,1,3
27778_0_2024_V_1_2,27778,0,V,1,2
3448_0_2023_I_0_2,3448,0,I,0,2
326_2_2024_V_1_3,326,2,V,1,3
26830_0_2024_V_1_2,26830,0,V,1,2
3598_1_2023_I_0_1,3598,1,I,0,1
3099_0_2024_V_0_3,3099,0,V,0,3
6809_1_2024_W_1_2,6809,1,W,1,2
1721_1_2023_I_0_3,1721,1,I,0,3
1069_1_2024_V_0_1,1069,1,V,0,1
32195_0_2024_V_0_3,32195,0,V,0,3
27506_2_2023_V_0_2,27506,2,V,0,2
6766_0_2023_I_0_1,6766,0,I,0,1
2721_0_2024_V_0_2,2721,0,V,0,2
20386_0_2024_W_0_3,20386,0,W,0,3
27210_1_2024_V_0_2,27210,1,V,0,2
7055_2_2024_V_0_3,7055,2,V,0,3
5342_0_2023_I_0_2,5342,0,I,0,2
20670_1_2024_W_0_1,20670,1,W,0,1
3140_1_2024_V_0_3,3140,1,V,0,3
8268_1_2024_W_0_1,8268,1,W,0,1
8190_2_2024_V_1_3,8190,2,V,1,3
488_1_2023_I_1_3,488,1,I,1,3
2961_1_2024_V_0_2,2961,1,V,0,2
4444_0_2024_V_4_1,4444,0,V,4,1
10271_1_2024_V_4_1,10271,1,V,4,1
29386_2_2024_V_0_3,29386,2,V,0,3
7285_0_2024_V_1_3,7285,0,V,1,3
22155_2_2024_V_2_1,22155,2,V,2,1
28779_1_2024_V_0_3,28779,1,V,0,3
1304_2_2024_V_0_3,1304,2,V,0,3
5405_0_2024_V_0_1,5405,0,V,0,1
10644_0_2024_V_0_2,10644,0,V,0,2
3493_0_2024_V_0_1,3493,0,V,0,1
3708_2_2023_I_0_3,3708,2,I,0,3
4265_0_2024_V_0_3,4265,0,V,0,3
27111_2_2024_V_0_3,27111,2,V,0,3
9417_2_2023_I_1_2,9417,2,I,1,2
661_0_2024_V_4_1,661,0,V,4,1
427_0_2024_V_0_3,427,0,V,0,3
3129_1_2023_V_4_1,3129,1,V,4,1
3346_1_2024_V_1_3,3346,1,V,1,3
3515_2_2023_I_0_1,3515,2,I,0,1
7018_2_2024_V_0_2,7018,2,V,0,2
7528_2_2023_I_0_2,7528,2,I,0,2
9257_2_2024_V_0_2,9257,2,V,0,2
33898_0_2023_I_0_2,33898,0,I,0,2
10016_0_2024_V_0_1,10016,0,V,0,1
32116_0_2024_V_0_1,32116,0,V,0,1
10999_0_2024_V_0_2,10999,0,V,0,2
4168_2_2023_W_0_3,4168,2,W,0,3
33137_1_2024_V_4_1,33137,1,V,4,1
33229_2_2024_V_0_1,33229,2,V,0,1
33235_2_2024_W_1_3,33235,2,W,1,3
27598_1_2024_W_0_2,27598,1,W,0,2
3664_1_2024_V_0_1,3664,1,V,0,1
8495_1_2024_W_1_2,8495,1,W,1,2
6028_2_2023_S_1_2,6028,2,S,1,2
27536_2_2024_V_0_2,27536,2,V,0,2
3643_1_2024_V_0_3,3643,1,V,0,3
28199_2_2023_I_0_3,28199,2,I,0,3
32136_2_2024_V_0_1,32136,2,V,0,1
9357_2_2024_V_0_1,9357,2,V,0,1
4892_0_2023_V_0_3,4892,0,V,0,3
10733_2_2024_V_0_2,10733,2,V,0,2
1338_0_2023_I_0_1,1338,0,I,0,1
30781_0_2024_V_0_3,30781,0,V,0,3
26895_2_2024_W_0_1,26895,2,W,0,1
26870_1_2024_V_0_3,26870,1,V,0,3
2608_2_2023_I_0_1,2608,2,I,0,1
16478_1_2024_W_1_1,16478,1,W,1,1
28687_2_2024_V_0_3,28687,2,V,0,3
206_2_2024_V_0_1,206,2,V,0,1
1147_1_2023_I_0_2,1147,1,I,0,2
3729_1_2024_V_0_1,3729,1,V,0,1
7384_1_2024_V_0_3,7384,1,V,0,3
27393_0_2024_V_0_3,27393,0,V,0,3
2527_0_2024_V_0_1,2527,0,V,0,1
33907_2_2023_I_0_2,33907,2,I,0,2
1355_1_2024_V_1_2,1355,1,V,1,2
32028_0_2024_V_4_1,32028,0,V,4,1
32293_1_2024_V_0_2,32293,1,V,0,2
7513_1_2024_V_0_3,7513,1,V,0,3
27456_2_2023_I_0_2,27456,2,I,0,2
27165_0_2024_V_1_2,27165,0,V,1,2
27605_0_2024_V_1_1,27605,0,V,1,1
8768_0_2024_V_0_1,8768,0,V,0,1
30761_2_2023_I_0_1,30761,2,I,0,1
5658_1_2024_V_0_1,5658,1,V,0,1
2580_1_2024_V_0_1,2580,1,V,0,1
6166_2_2024_V_0_2,6166,2,V,0,2
1487_0_2024_V_0_3,1487,0,V,0,3
11716_2_2024_V_0_3,11716,2,V,0,3
3069_2_2024_V_0_1,3069,2,V,0,1
7898_1_2024_V_0_3,7898,1,V,0,3
20345_2_2024_V_0_2,20345,2,V,0,2
8543_0_2023_V_4_1,8543,0,V,4,1
7030_1_2024_V_1_2,7030,1,V,1,2
5065_0_2024_V_0_2,5065,0,V,0,2
10928_0_2024_V_0_1,10928,0,V,0,1
11712_1_2024_V_0_2,11712,1,V,0,2
9854_1_2024_V_0_3,9854,1,V,0,3
33329_0_2024_V_1_3,33329,0,V,1,3
5491_1_2024_V_4_1,5491,1,V,4,1
2880_2_2024_V_0_3,2880,2,V,0,3
5093_1_2024_V_1_1,5093,1,V,1,1
5349_2_2024_V_0_1,5349,2,V,0,1
31016_1_2023_I_0_1,31016,1,I,0,1
7314_1_2024_V_0_1,7314,1,V,0,1
27098_2_2023_I_0_1,27098,2,I,0,1
9077_2_2024_V_0_3,9077,2,V,0,3
4669_2_2023_I_0_2,4669,2,I,0,2
8497_2_2024_V_0_1,8497,2,V,0,1
28875_0_2024_V_0_3,28875,0,V,0,3
26728_2_2024_V_0_1,26728,2,V,0,1
32975_1_2024_W_0_1,32975,1,W,0,1
8539_0_2024_V_0_1,8539,0,V,0,1
4202_1_2024_W_0_1,4202,1,W,0,1
10877_0_2024_V_0_2,10877,0,V,0,2
6443_2_2024_V_0_3,6443,2,V,0,3
896_2_2024_V_0_2,896,2,V,0,2
26760_1_2023_I_0_2,26760,1,I,0,2
27015_2_2024_V_0_1,27015,2,V,0,1
2925_2_2024_V_0_3,2925,2,V,0,3
1376_0_2023_W_1_1,1376,0,W,1,1
32492_1_2024_V_0_1,32492,1,V,0,1
3193_0_2022_V_4_1,3193,0,V,4,1
6114_1_2024_V_0_1,6114,1,V,0,1
8392_2_2024_V_0_3,8392,2,V,0,3
26834_1_2021_V_4_1,26834,1,V,4,1
32343_0_2023_I_0_2,32343,0,I,0,2
7194_0_2024_V_0_3,7194,0,V,0,3
9480_2_2023_I_0_1,9480,2,I,0,1
9235_1_2024_V_1_3,9235,1,V,1,3
34070_1_2024_V_0_3,34070,1,V,0,3
10079_0_2024_W_0_1,10079,0,W,0,1
2676_0_2023_I_0_2,2676,0,I,0,2
22139_0_2023_I_0_3,22139,0,I,0,3
2739_2_2024_V_0_3,2739,2,V,0,3
7613_1_2024_V_4_1,7613,1,V,4,1
34156_1_2024_V_1_2,34156,1,V,1,2
32012_2_2024_V_0_3,32012,2,V,0,3
9256_1_2024_V_1_3,9256,1,V,1,3
5960_1_2024_V_0_2,5960,1,V,0,2
32516_2_2024_V_0_2,32516,2,V,0,2
27168_2_2024_V_1_1,27168,2,V,1,1
693_1_2023_I_0_3,693,1,I,0,3
4153_0_2024_W_0_1,4153,0,W,0,1
6456_0_2024_W_1_1,6456,0,W,1,1
2124_0_2024_V_0_1,2124,0,V,0,1
5363_0_2023_I_1_2,5363,0,I,1,2
3626_1_2023_I_0_2,3626,1,I,0,2
797_1_2024_V_1_3,797,1,V,1,3
20737_2_2024_V_0_3,20737,2,V,0,3
9226_2_2023_I_0_1,9226,2,I,0,1
4835_2_2024_V_0_1,4835,2,V,0,1
8152_2_2023_I_0_3,8152,2,I,0,3
6800_1_2024_V_4_1,6800,1,V,4,1
4365_1_2024_V_0_1,4365,1,V,0,1
8369_0_2024_V_1_2,8369,0,V,1,2
28861_2_2024_V_1_3,28861,2,V,1,3
4250_2_2024_V_1_1,4250,2,V,1,1
8094_1_2024_V_0_2,8094,1,V,0,2
7248_2_2024_V_0_3,7248,2,V,0,3
2979_0_2024_V_1_1,2979,0,V,1,1
7120_1_2024_V_0_3,7120,1,V,0,3
5605_1_2024_V_0_1,5605,1,V,0,1
32508_2_2024_V_0_2,32508,2,V,0,2
32316_2_2024_V_0_2,32316,2,V,0,2
6781_1_2023_I_0_3,6781,1,I,0,3
5237_2_2024_V_0_1,5237,2,V,0,1
26619_0_2023_I_0_3,26619,0,I,0,3
4865_1_2024_V_1_1,4865,1,V,1,1
3504_2_2024_V_1_2,3504,2,V,1,2
32075_2_2024_V_0_3,32075,2,V,0,3
16414_0_2023_V_4_1,16414,0,V,4,1
33175_1_2023_I_1_1,33175,1,I,1,1
10937_1_2023_V_0_3,10937,1,V,0,3
6396_2_2024_V_0_3,6396,2,V,0,3
33986_0_2024_V_0_1,33986,0,V,0,1
2934_0_2023_I_0_3,2934,0,I,0,3
9442_2_2024_V_1_3,9442,2,V,1,3
9625_2_2024_V_0_3,9625,2,V,0,3
32338_0_2023_I_0_3,32338,0,I,0,3
33158_1_2024_V_0_1,33158,1,V,0,1
6215_1_2024_V_0_2,6215,1,V,0,2
33186_2_2024_V_0_3,33186,2,V,0,3
1469_0_2024_V_1_1,1469,0,V,1,1
6220_0_2024_W_0_2,6220,0,W,0,2
5519_0_2024_V_0_1,5519,0,V,0,1
8817_0_2024_V_0_3,8817,0,V,0,3
11293_1_2024_V_0_3,11293,1,V,0,3
4059_2_2024_V_1_2,4059,2,V,1,2
32598_0_2024_V_0_3,32598,0,V,0,3
27719_0_2023_I_0_3,27719,0,I,0,3
1559_1_2023_I_0_2,1559,1,I,0,2
1039_2_2024_V_0_3,1039,2,V,0,3
2789_1_2023_S_1_2,2789,1,S,1,2
3654_1_2024_V_0_2,3654,1,V,0,2
5470_0_2024_W_1_2,5470,0,W,1,2
19795_1_2024_V_0_3,19795,1,V,0,3
552_2_2023_I_0_2,552,2,I,0,2
2492_1_2024_V_4_1,2492,1,V,4,1
16354_1_2024_W_0_3,16354,1,W,0,3
16341_2_2024_V_0_1,16341,2,V,0,1
29443_0_2024_V_0_3,29443,0,V,0,3
32061_1_2023_I_0_1,32061,1,I,0,1
4731_1_2024_V_4_1,4731,1,V,4,1
29639_0_2024_V_0_3,29639,0,V,0,3
10443_1_2024_V_0_2,10443,1,V,0,2
7464_1_2024_W_0_1,7464,1,W,0,1
9342_0_2024_V_0_3,9342,0,V,0,3
9015_1_2023_I_0_2,9015,1,I,0,2
772_0_2024_V_1_1,772,0,V,1,1
9852_1_2024_V_0_2,9852,1,V,0,2
4746_1_2024_V_0_1,4746,1,V,0,1
4159_0_2023_I_0_3,4159,0,I,0,3
19894_0_2024_V_2_3,19894,0,V,2,3
3852_1_2024_V_0_1,3852,1,V,0,1
21148_0_2024_V_0_1,21148,0,V,0,1
4203_2_2024_V_0_1,4203,2,V,0,1
32801_0_2024_V_0_1,32801,0,V,0,1
887_1_2023_V_2_3,887,1,V,2,3
2707_0_2023_I_0_3,2707,0,I,0,3
27728_1_2024_V_2_1,27728,1,V,2,1
1112_1_2024_V_0_3,1112,1,V,0,3
8279_1_2024_V_0_2,8279,1,V,0,2
9468_1_2024_V_0_2,9468,1,V,0,2
4026_0_2024_V_1_3,4026,0,V,1,3
6079_2_2024_V_1_1,6079,2,V,1,1
1186_1_2024_V_0_1,1186,1,V,0,1
27846_0_2024_V_4_1,27846,0,V,4,1
3419_2_2023_I_0_3,3419,2,I,0,3
6141_1_2023_I_0_3,6141,1,I,0,3
8132_0_2024_W_0_1,8132,0,W,0,1
7974_2_2024_V_0_1,7974,2,V,0,1
9819_1_2024_V_0_3,9819,1,V,0,3
2281_0_2024_V_0_3,2281,0,V,0,3
8710_0_2023_I_0_1,8710,0,I,0,1
1090_1_2024_V_0_2,1090,1,V,0,2
27782_1_2024_V_0_2,27782,1,V,0,2
29396_1_2024_V_4_1,29396,1,V,4,1
6091_2_2024_V_0_1,6091,2,V,0,1
20359_2_2024_V_0_2,20359,2,V,0,2
5100_0_2024_V_4_1,5100,0,V,4,1
27666_0_2024_V_4_1,27666,0,V,4,1
3947_0_2024_V_0_1,3947,0,V,0,1
9170_0_2024_V_0_3,9170,0,V,0,3
22155_1_2024_V_2_1,22155,1,V,2,1
2155_1_2023_I_0_3,2155,1,I,0,3
2341_1_2024_V_0_2,2341,1,V,0,2
28634_2_2024_V_0_3,28634,2,V,0,3
6669_1_2024_V_0_2,6669,1,V,0,2
2884_0_2024_V_0_1,2884,0,V,0,1
22315_1_2023_I_4_1,22315,1,I,4,1
11119_2_2023_I_1_2,11119,2,I,1,2
29589_0_2024_V_0_3,29589,0,V,0,3
5021_0_2024_V_0_3,5021,0,V,0,3
27651_0_2024_V_2_2,27651,0,V,2,2
29538_1_2024_V_0_1,29538,1,V,0,1
10639_1_2024_V_0_3,10639,1,V,0,3
4303_0_2024_W_0_1,4303,0,W,0,1
10783_1_2023_V_4_1,10783,1,V,4,1
10371_1_2024_W_2_2,10371,1,W,2,2
472_1_2024_V_4_1,472,1,V,4,1
32897_0_2024_V_0_1,32897,0,V,0,1
2663_1_2024_V_0_1,2663,1,V,0,1
21104_0_2024_V_0_1,21104,0,V,0,1
20567_2_2024_V_0_1,20567,2,V,0,1
6836_0_2024_V_0_1,6836,0,V,0,1
9812_0_2024_V_0_2,9812,0,V,0,2
10508_1_2023_I_0_2,10508,1,I,0,2
32151_0_2023_I_1_3,32151,0,I,1,3
9372_0_2023_I_0_2,9372,0,I,0,2
1590_2_2024_V_0_3,1590,2,V,0,3
3640_0_2024_V_4_1,3640,0,V,4,1
26667_1_2024_V_0_3,26667,1,V,0,3
27621_2_2024_V_0_1,27621,2,V,0,1
32451_0_2024_W_0_3,32451,0,W,0,3
1271_1_2024_V_0_2,1271,1,V,0,2
856_0_2024_V_1_3,856,0,V,1,3
1315_0_2024_V_2_1,1315,0,V,2,1
19895_0_2024_V_0_1,19895,0,V,0,1
5539_2_2023_I_0_3,5539,2,I,0,3
26811_2_2023_I_0_1,26811,2,I,0,1
26932_0_2023_I_0_3,26932,0,I,0,3
27511_1_2024_V_0_3,27511,1,V,0,3
893_1_2024_V_1_1,893,1,V,1,1
3940_2_2023_I_1_1,3940,2,I,1,1
10634_0_2024_V_1_1,10634,0,V,1,1
33355_1_2024_V_0_2,33355,1,V,0,2
946_0_2023_V_0_2,946,0,V,0,2
22236_2_2023_I_0_1,22236,2,I,0,1
21107_2_2024_V_0_1,21107,2,V,0,1
26743_0_2024_V_0_2,26743,0,V,0,2
1538_1_2023_I_0_1,1538,1,I,0,1
20715_1_2024_V_1_2,20715,1,V,1,2
4020_1_2024_V_0_3,4020,1,V,0,3
50_2_2023_I_0_3,50,2,I,0,3
6863_1_2024_V_4_1,6863,1,V,4,1
7632_2_2024_V_0_2,7632,2,V,0,2
27961_1_2023_I_0_3,27961,1,I,0,3
1476_1_2024_W_1_1,1476,1,W,1,1
6103_2_2024_V_0_3,6103,2,V,0,3
27923_2_2024_W_0_1,27923,2,W,0,1
1577_0_2024_V_0_1,1577,0,V,0,1
4495_0_2024_W_1_1,4495,0,W,1,1
27112_1_2023_I_0_1,27112,1,I,0,1
10763_0_2024_V_0_2,10763,0,V,0,2
2369_0_2024_V_0_2,2369,0,V,0,2
84_2_2023_S_1_2,84,2,S,1,2
9520_1_2024_V_1_3,9520,1,V,1,3
5856_2_2023_I_2_1,5856,2,I,2,1
475_0_2023_I_0_1,475,0,I,0,1
684_1_2023_I_0_2,684,1,I,0,2
9892_1_2024_V_0_2,9892,1,V,0,2
7244_0_2023_I_0_3,7244,0,I,0,3
33967_2_2024_V_0_3,33967,2,V,0,3
3189_0_2024_V_0_1,3189,0,V,0,1
977_0_2024_V_0_3,977,0,V,0,3
11331_2_2024_V_0_1,11331,2,V,0,1
2135_2_2024_V_0_3,2135,2,V,0,3
3227_1_2024_W_1_2,3227,1,W,1,2
6158_0_2024_V_0_1,6158,0,V,0,1
32784_2_2024_V_1_1,32784,2,V,1,1
4195_1_2024_V_0_2,4195,1,V,0,2
347_0_2024_V_4_1,347,0,V,4,1
27668_0_2024_V_0_3,27668,0,V,0,3
27031_0_2024_V_0_1,27031,0,V,0,1
10278_1_2024_W_0_1,10278,1,W,0,1
29358_1_2024_V_0_3,29358,1,V,0,3
4822_2_2024_V_1_2,4822,2,V,1,2
20500_2_2024_V_0_1,20500,2,V,0,1
27118_1_2024_V_1_2,27118,1,V,1,2
20629_0_2024_V_0_1,20629,0,V,0,1
7533_2_2024_V_1_1,7533,2,V,1,1
16587_0_2024_V_0_1,16587,0,V,0,1
7700_1_2024_V_0_1,7700,1,V,0,1
32875_1_2024_V_0_3,32875,1,V,0,3
10429_2_2024_V_0_3,10429,2,V,0,3
9103_0_2024_W_0_1,9103,0,W,0,1
10537_0_2023_I_0_1,10537,0,I,0,1
4548_0_2024_V_0_1,4548,0,V,0,1
27214_2_2024_V_0_3,27214,2,V,0,3
7582_0_2024_V_0_3,7582,0,V,0,3
32070_2_2024_V_0_3,32070,2,V,0,3
26912_1_2023_V_4_1,26912,1,V,4,1
4789_2_2024_W_0_1,4789,2,W,0,1
9967_1_2024_V_0_1,9967,1,V,0,1
2409_0_2024_V_0_2,2409,0,V,0,2
663_1_2024_V_4_1,663,1,V,4,1
33302_2_2024_V_0_1,33302,2,V,0,1
6791_2_2024_W_0_3,6791,2,W,0,3
7041_0_2023_V_4_1,7041,0,V,4,1
29667_0_2023_I_0_1,29667,0,I,0,1
9715_1_2024_V_0_1,9715,1,V,0,1
22174_1_2024_V_0_1,22174,1,V,0,1
10141_0_2024_V_0_1,10141,0,V,0,1
3000_1_2024_V_4_1,3000,1,V,4,1
20478_1_2023_I_0_3,20478,1,I,0,3
7564_2_2023_V_0_2,7564,2,V,0,2
21711_0_2023_I_0_1,21711,0,I,0,1
28883_0_2024_V_0_1,28883,0,V,0,1
6036_1_2023_V_0_3,6036,1,V,0,3
34029_0_2023_V_4_1,34029,0,V,4,1
5963_2_2024_V_0_1,5963,2,V,0,1
851_0_2024_V_0_3,851,0,V,0,3
8146_2_2024_W_0_1,8146,2,W,0,1
20336_0_2024_W_0_1,20336,0,W,0,1
5652_1_2024_V_0_3,5652,1,V,0,3
34176_0_2024_V_0_1,34176,0,V,0,1
29496_2_2024_V_2_1,29496,2,V,2,1
3570_1_2024_V_0_3,3570,1,V,0,3
8374_1_2023_I_0_1,8374,1,I,0,1
8225_1_2024_V_0_1,8225,1,V,0,1
9207_0_2023_I_0_3,9207,0,I,0,3
2725_2_2024_V_0_3,2725,2,V,0,3
10798_0_2024_W_0_1,10798,0,W,0,1
29775_1_2024_V_0_3,29775,1,V,0,3
32803_0_2024_V_4_1,32803,0,V,4,1
5982_2_2024_V_0_2,5982,2,V,0,2
2896_0_2024_V_0_3,2896,0,V,0,3
6222_2_2024_V_0_3,6222,2,V,0,3
3897_0_2024_V_0_3,3897,0,V,0,3
32171_1_2024_V_0_1,32171,1,V,0,1
1329_0_2024_V_0_1,1329,0,V,0,1
28881_0_2024_V_0_1,28881,0,V,0,1
28722_0_2024_V_0_3,28722,0,V,0,3
16449_1_2024_V_1_1,16449,1,V,1,1
9193_1_2024_V_0_1,9193,1,V,0,1
22275_1_2024_V_0_2,22275,1,V,0,2
1898_0_2024_V_0_3,1898,0,V,0,3
4012_1_2023_I_1_1,4012,1,I,1,1
6236_1_2024_V_0_3,6236,1,V,0,3
676_0_2024_W_0_3,676,0,W,0,3
3764_1_2024_W_0_1,3764,1,W,0,1
26789_1_2024_V_0_2,26789,1,V,0,2
3227_2_2024_W_1_2,3227,2,W,1,2
4109_1_2024_V_0_2,4109,1,V,0,2
28761_0_2024_V_0_2,28761,0,V,0,2
5082_2_2024_V_1_1,5082,2,V,1,1
3505_1_2024_V_0_3,3505,1,V,0,3
1809_1_2024_W_0_1,1809,1,W,0,1
5835_0_2024_V_0_1,5835,0,V,0,1
32310_2_2024_V_0_3,32310,2,V,0,3
4932_1_2024_V_1_2,4932,1,V,1,2
33145_0_2024_V_0_1,33145,0,V,0,1
28864_0_2024_V_0_3,28864,0,V,0,3
5584_0_2024_W_0_3,5584,0,W,0,3
32877_1_2024_V_0_1,32877,1,V,0,1
29601_2_2024_V_0_1,29601,2,V,0,1
10975_1_2024_V_0_3,10975,1,V,0,3
8350_1_2023_S_1_2,8350,1,S,1,2
33071_2_2024_V_0_1,33071,2,V,0,1
30919_2_2024_V_0_3,30919,2,V,0,3
33979_2_2024_V_0_3,33979,2,V,0,3
7757_0_2024_V_4_1,7757,0,V,4,1
10095_2_2024_V_0_3,10095,2,V,0,3
28795_1_2024_V_4_1,28795,1,V,4,1
32984_1_2024_V_1_2,32984,1,V,1,2
2680_1_2024_V_0_2,2680,1,V,0,2
5837_0_2024_V_0_1,5837,0,V,0,1
6286_1_2024_V_0_1,6286,1,V,0,1
29694_2_2024_V_0_1,29694,2,V,0,1
1301_2_2024_V_1_1,1301,2,V,1,1
3609_1_2024_V_4_1,3609,1,V,4,1
20611_1_2024_V_1_3,20611,1,V,1,3
1705_1_2024_V_0_1,1705,1,V,0,1
4956_2_2024_V_0_1,4956,2,V,0,1
5151_1_2024_V_0_1,5151,1,V,0,1
8257_0_2023_I_0_3,8257,0,I,0,3
5756_1_2023_I_0_1,5756,1,I,0,1
21696_1_2023_I_0_3,21696,1,I,0,3
4873_0_2023_I_0_3,4873,0,I,0,3
32354_0_2024_V_0_1,32354,0,V,0,1
375_0_2024_V_0_1,375,0,V,0,1
5490_0_2023_I_0_1,5490,0,I,0,1
5167_1_2024_V_0_3,5167,1,V,0,3
10184_1_2024_V_0_2,10184,1,V,0,2
27917_2_2024_V_0_1,27917,2,V,0,1
28039_1_2023_I_0_2,28039,1,I,0,2
19817_0_2023_I_0_3,19817,0,I,0,3
2292_1_2024_V_0_3,2292,1,V,0,3
159_1_2023_I_0_3,159,1,I,0,3
9654_0_2023_I_1_2,9654,0,I,1,2
3215_0_2023_I_0_3,3215,0,I,0,3
29478_0_2023_I_0_3,29478,0,I,0,3
5814_2_2024_V_0_1,5814,2,V,0,1
32272_1_2024_W_1_2,32272,1,W,1,2
10540_2_2024_V_0_3,10540,2,V,0,3
8935_1_2022_I_4_1,8935,1,I,4,1
6429_1_2024_V_0_1,6429,1,V,0,1
10044_0_2024_V_0_1,10044,0,V,0,1
27459_0_2024_W_1_3,27459,0,W,1,3
32073_2_2024_V_0_1,32073,2,V,0,1
29692_0_2024_W_1_2,29692,0,W,1,2
5520_0_2023_I_0_1,5520,0,I,0,1
1719_1_2023_I_0_3,1719,1,I,0,3
11220_1_2024_W_0_1,11220,1,W,0,1
8387_2_2024_V_0_3,8387,2,V,0,3
27435_0_2024_V_1_1,27435,0,V,1,1
9416_0_2024_W_0_2,9416,0,W,0,2
10585_2_2023_V_0_2,10585,2,V,0,2
316_0_2024_V_0_2,316,0,V,0,2
19706_1_2023_I_0_3,19706,1,I,0,3
1239_1_2024_V_0_2,1239,1,V,0,2
27914_0_2024_V_0_3,27914,0,V,0,3
4125_2_2024_V_0_3,4125,2,V,0,3
9524_2_2022_V_0_3,9524,2,V,0,3
29544_2_2024_W_1_1,29544,2,W,1,1
5676_1_2024_V_0_2,5676,1,V,0,2
5773_1_2023_I_0_1,5773,1,I,0,1
20413_1_2024_V_0_1,20413,1,V,0,1
10364_0_2024_V_4_1,10364,0,V,4,1
8175_1_2023_I_0_3,8175,1,I,0,3
968_2_2024_V_0_3,968,2,V,0,3
32231_2_2023_I_0_3,32231,2,I,0,3
5625_0_2024_V_0_1,5625,0,V,0,1
21646_1_2024_V_0_2,21646,1,V,0,2
1893_1_2024_V_0_1,1893,1,V,0,1
8077_1_2024_V_0_3,8077,1,V,0,3
10306_1_2024_V_0_2,10306,1,V,0,2
16572_2_2023_I_0_3,16572,2,I,0,3
32724_2_2024_V_0_3,32724,2,V,0,3
4311_1_2024_V_4_1,4311,1,V,4,1
3855_2_2024_V_0_1,3855,2,V,0,1
5825_1_2024_W_1_2,5825,1,W,1,2
33961_0_2024_V_1_3,33961,0,V,1,3
