path,row,index,season,category,type
454_2_2023_I_0_3,454,2,I,0,3
455_0_2024_V_0_2,455,0,V,0,2
455_1_2024_V_0_2,455,1,V,0,2
455_2_2024_V_0_2,455,2,V,0,2
456_0_2023_I_2_1,456,0,I,2,1
456_1_2023_I_2_1,456,1,I,2,1
456_2_2023_I_2_1,456,2,I,2,1
457_0_2024_V_0_1,457,0,V,0,1
457_1_2024_V_0_1,457,1,V,0,1
457_2_2024_V_0_1,457,2,V,0,1
459_0_2024_V_1_1,459,0,V,1,1
459_1_2024_V_1_1,459,1,V,1,1
460_1_2024_V_0_3,460,1,V,0,3
460_2_2024_V_0_3,460,2,V,0,3
461_0_2024_V_0_2,461,0,V,0,2
461_1_2024_V_0_2,461,1,V,0,2
461_2_2024_V_0_2,461,2,V,0,2
462_0_2024_V_0_2,462,0,V,0,2
462_1_2024_V_0_2,462,1,V,0,2
465_0_2024_V_4_1,465,0,V,4,1
465_1_2024_V_4_1,465,1,V,4,1
466_0_2023_I_0_3,466,0,I,0,3
466_1_2023_I_0_3,466,1,I,0,3
466_2_2023_I_0_3,466,2,I,0,3
467_0_2024_V_0_3,467,0,V,0,3
467_1_2024_V_0_3,467,1,V,0,3
468_0_2024_V_4_1,468,0,V,4,1
469_2_2024_V_0_1,469,2,V,0,1
470_0_2024_V_0_3,470,0,V,0,3
470_1_2024_V_0_3,470,1,V,0,3
471_0_2023_I_0_3,471,0,I,0,3
471_1_2023_I_0_3,471,1,I,0,3
473_2_2024_W_0_3,473,2,W,0,3
475_2_2023_I_0_1,475,2,I,0,1
